airline_name,crawling_date,departure_airport,destination_airport,date,travel_duration,departure_time,arrival_time,transit,transit_duration,price
AustrianAirlines,13-08-2024,Frankfurt,London,14-08-2024,01:25,08:15,08:40,False,00:00,235.6
AustrianAirlines,13-08-2024,Frankfurt,Palma de Mallorca,14-08-2024,02:05,10:20,12:25,False,00:00,315.98
AustrianAirlines,13-08-2024,Frankfurt,Istanbul,14-08-2024,03:00,09:05,13:05,False,00:00,243.65
AustrianAirlines,13-08-2024,Frankfurt,Dubai,14-08-2024,25:25,17:40,21:05,True,14:55,979.11
AustrianAirlines,13-08-2024,Frankfurt,New York,14-08-2024,10:55,07:50,12:45,True,01:15,1601.39
AustrianAirlines,13-08-2024,Frankfurt,Shanghai,14-08-2024,12:15,15:00,09:15,False,00:00,1521.76
AustrianAirlines,14-08-2024,Frankfurt,Berlin,15-08-2024,01:10,21:15,22:25,False,00:00,333.6
AustrianAirlines,14-08-2024,Frankfurt,Hamburg,15-08-2024,01:05,20:15,21:20,False,00:00,313.08
AustrianAirlines,14-08-2024,Frankfurt,München,15-08-2024,00:55,07:15,08:10,False,00:00,141.0
AustrianAirlines,14-08-2024,Frankfurt,London,15-08-2024,01:25,08:15,08:40,False,00:00,235.6
AustrianAirlines,14-08-2024,Frankfurt,Palma de Mallorca,15-08-2024,02:05,10:20,12:25,False,00:00,315.98
AustrianAirlines,14-08-2024,Frankfurt,Istanbul,15-08-2024,03:00,09:05,13:05,False,00:00,243.65
AustrianAirlines,14-08-2024,Frankfurt,Dubai,15-08-2024,11:15,07:50,21:05,True,03:55,911.94
AustrianAirlines,14-08-2024,Frankfurt,New York,15-08-2024,11:30,07:50,13:20,True,01:25,1601.31
AustrianAirlines,14-08-2024,Frankfurt,Shanghai,15-08-2024,12:15,15:00,09:15,False,00:00,1521.76
AustrianAirlines,15-08-2024,Frankfurt,Berlin,16-08-2024,01:10,21:15,22:25,False,00:00,177.6
AustrianAirlines,15-08-2024,Frankfurt,Hamburg,16-08-2024,01:05,20:15,21:20,False,00:00,313.08
AustrianAirlines,15-08-2024,Frankfurt,München,16-08-2024,00:55,07:15,08:10,False,00:00,141.0
AustrianAirlines,15-08-2024,Frankfurt,London,16-08-2024,01:25,08:15,08:40,False,00:00,235.62
AustrianAirlines,15-08-2024,Frankfurt,Palma de Mallorca,16-08-2024,02:10,09:05,11:15,False,00:00,315.98
AustrianAirlines,15-08-2024,Frankfurt,Istanbul,16-08-2024,03:00,09:05,13:05,False,00:00,243.65
AustrianAirlines,15-08-2024,Frankfurt,Dubai,16-08-2024,11:15,07:50,21:05,True,03:55,919.91
AustrianAirlines,15-08-2024,Frankfurt,New York,16-08-2024,10:55,07:50,12:45,True,01:15,1601.19
AustrianAirlines,15-08-2024,Frankfurt,Shanghai,16-08-2024,12:15,15:00,09:15,False,00:00,1521.76
AustrianAirlines,16-08-2024,Frankfurt,Berlin,17-08-2024,01:10,06:45,07:55,False,00:00,177.6
AustrianAirlines,16-08-2024,Frankfurt,Hamburg,17-08-2024,01:05,06:30,07:35,False,00:00,241.08
AustrianAirlines,16-08-2024,Frankfurt,München,17-08-2024,00:55,07:15,08:10,False,00:00,189.0
AustrianAirlines,16-08-2024,Frankfurt,London,17-08-2024,01:40,21:30,22:10,False,00:00,276.65
AustrianAirlines,16-08-2024,Frankfurt,Palma de Mallorca,17-08-2024,02:10,04:50,07:00,False,00:00,315.98
AustrianAirlines,16-08-2024,Frankfurt,Istanbul,17-08-2024,03:00,09:05,13:05,False,00:00,243.65
AustrianAirlines,16-08-2024,Frankfurt,Dubai,17-08-2024,12:25,06:40,21:05,True,05:05,982.85
AustrianAirlines,16-08-2024,Frankfurt,New York,17-08-2024,11:30,13:15,18:45,True,01:55,1484.87
AustrianAirlines,16-08-2024,Frankfurt,Shanghai,17-08-2024,12:15,15:00,09:15,False,00:00,1521.76
AustrianAirlines,17-08-2024,Frankfurt,Berlin,18-08-2024,01:10,07:45,08:55,False,00:00,177.6
AustrianAirlines,17-08-2024,Frankfurt,Hamburg,18-08-2024,01:05,06:30,07:35,False,00:00,241.08
AustrianAirlines,17-08-2024,Frankfurt,München,18-08-2024,00:55,07:15,08:10,False,00:00,189.0
AustrianAirlines,17-08-2024,Frankfurt,London,18-08-2024,01:25,16:50,17:15,False,00:00,339.6
AustrianAirlines,17-08-2024,Frankfurt,Palma de Mallorca,18-08-2024,02:10,04:50,07:00,False,00:00,315.98
AustrianAirlines,17-08-2024,Frankfurt,Istanbul,18-08-2024,03:00,09:05,13:05,False,00:00,243.65
AustrianAirlines,17-08-2024,Frankfurt,Dubai,18-08-2024,11:15,07:50,21:05,True,03:55,1646.79
AustrianAirlines,17-08-2024,Frankfurt,New York,18-08-2024,11:25,08:55,14:20,True,01:40,1446.41
AustrianAirlines,17-08-2024,Frankfurt,Shanghai,18-08-2024,12:15,15:00,09:15,False,00:00,1521.76
AustrianAirlines,18-08-2024,Frankfurt,Berlin,19-08-2024,01:10,11:45,12:55,False,00:00,333.6
AustrianAirlines,18-08-2024,Frankfurt,Hamburg,19-08-2024,01:05,20:15,21:20,False,00:00,313.08
AustrianAirlines,18-08-2024,Frankfurt,München,19-08-2024,00:55,12:15,13:10,False,00:00,369.0
AustrianAirlines,18-08-2024,Frankfurt,London,19-08-2024,01:25,18:10,18:35,False,00:00,273.52
AustrianAirlines,18-08-2024,Frankfurt,Palma de Mallorca,19-08-2024,02:05,10:20,12:25,False,00:00,315.98
AustrianAirlines,18-08-2024,Frankfurt,Istanbul,19-08-2024,03:00,09:05,13:05,False,00:00,299.65
AustrianAirlines,18-08-2024,Frankfurt,Dubai,19-08-2024,11:35,07:30,21:05,True,03:10,933.66
AustrianAirlines,18-08-2024,Frankfurt,New York,19-08-2024,10:55,07:50,12:45,True,01:15,1601.42
AustrianAirlines,18-08-2024,Frankfurt,Shanghai,19-08-2024,12:15,15:00,09:15,False,00:00,1521.76
AustrianAirlines,19-08-2024,Frankfurt,Berlin,20-08-2024,01:10,14:45,15:55,False,00:00,333.6
AustrianAirlines,19-08-2024,Frankfurt,Hamburg,20-08-2024,01:05,20:15,21:20,False,00:00,313.08
AustrianAirlines,19-08-2024,Frankfurt,München,20-08-2024,00:55,13:15,14:10,False,00:00,369.0
AustrianAirlines,19-08-2024,Frankfurt,London,20-08-2024,01:25,16:00,16:25,False,00:00,235.6
AustrianAirlines,19-08-2024,Frankfurt,Palma de Mallorca,20-08-2024,02:05,10:20,12:25,False,00:00,315.98
AustrianAirlines,19-08-2024,Frankfurt,Istanbul,20-08-2024,03:00,09:05,13:05,False,00:00,243.65
AustrianAirlines,19-08-2024,Frankfurt,Dubai,20-08-2024,25:25,17:40,21:05,True,14:58,933.68
AustrianAirlines,19-08-2024,Frankfurt,New York,20-08-2024,12:05,06:40,12:45,True,02:25,1600.94
AustrianAirlines,19-08-2024,Frankfurt,Shanghai,20-08-2024,12:15,15:00,09:15,False,00:00,1521.76
AustrianAirlines,20-08-2024,Frankfurt,Berlin,21-08-2024,01:10,11:45,12:55,False,00:00,333.6
AustrianAirlines,20-08-2024,Frankfurt,Hamburg,21-08-2024,01:05,20:15,21:20,False,00:00,313.08
AustrianAirlines,20-08-2024,Frankfurt,München,21-08-2024,00:55,13:15,14:10,False,00:00,369.0
AustrianAirlines,20-08-2024,Frankfurt,London,21-08-2024,01:25,06:50,07:15,False,00:00,235.69
AustrianAirlines,20-08-2024,Frankfurt,Palma de Mallorca,21-08-2024,02:05,10:20,12:25,False,00:00,315.98
AustrianAirlines,20-08-2024,Frankfurt,Istanbul,21-08-2024,03:00,09:05,13:05,False,00:00,243.65
AustrianAirlines,20-08-2024,Frankfurt,Dubai,21-08-2024,12:25,06:40,21:05,True,05:05,1019.79
AustrianAirlines,20-08-2024,Frankfurt,New York,21-08-2024,11:10,15:00,20:10,True,01:25,1452.84
AustrianAirlines,20-08-2024,Frankfurt,Shanghai,21-08-2024,12:15,15:00,09:15,False,00:00,1521.76
AustrianAirlines,21-08-2024,Frankfurt,Berlin,22-08-2024,01:10,09:45,10:55,False,00:00,333.6
AustrianAirlines,21-08-2024,Frankfurt,Hamburg,22-08-2024,01:05,20:15,21:20,False,00:00,313.08
AustrianAirlines,21-08-2024,Frankfurt,München,22-08-2024,00:55,13:15,14:10,False,00:00,369.0
AustrianAirlines,21-08-2024,Frankfurt,London,22-08-2024,01:25,08:15,08:40,False,00:00,235.67
AustrianAirlines,21-08-2024,Frankfurt,Palma de Mallorca,22-08-2024,02:05,10:20,12:25,False,00:00,315.98
AustrianAirlines,21-08-2024,Frankfurt,Istanbul,22-08-2024,03:00,09:05,13:05,False,00:00,243.65
AustrianAirlines,21-08-2024,Frankfurt,Dubai,22-08-2024,06:30,14:05,22:35,False,00:00,953.51
AustrianAirlines,21-08-2024,Frankfurt,New York,22-08-2024,11:30,13:15,18:45,True,01:55,1575.74
AustrianAirlines,21-08-2024,Frankfurt,Shanghai,22-08-2024,12:15,15:00,09:15,False,00:00,1521.76
AustrianAirlines,22-08-2024,Frankfurt,Berlin,23-08-2024,01:10,21:15,22:25,False,00:00,207.6
AustrianAirlines,22-08-2024,Frankfurt,Hamburg,23-08-2024,01:05,20:15,21:20,False,00:00,313.08
AustrianAirlines,22-08-2024,Frankfurt,München,23-08-2024,00:55,20:15,21:10,False,00:00,285.0
AustrianAirlines,22-08-2024,Frankfurt,London,23-08-2024,01:25,06:50,07:15,False,00:00,235.66
AustrianAirlines,22-08-2024,Frankfurt,Palma de Mallorca,23-08-2024,02:10,09:05,11:15,False,00:00,315.98
AustrianAirlines,22-08-2024,Frankfurt,Istanbul,23-08-2024,03:00,09:05,13:05,False,00:00,243.65
AustrianAirlines,22-08-2024,Frankfurt,Dubai,23-08-2024,06:30,14:05,22:35,False,00:00,999.5
AustrianAirlines,22-08-2024,Frankfurt,New York,23-08-2024,10:55,07:50,12:45,True,01:15,1600.65
AustrianAirlines,22-08-2024,Frankfurt,Shanghai,23-08-2024,12:15,15:00,09:15,False,00:00,1521.76
AustrianAirlines,23-08-2024,Frankfurt,Berlin,24-08-2024,01:10,06:45,07:55,False,00:00,177.6
AustrianAirlines,23-08-2024,Frankfurt,Hamburg,24-08-2024,01:05,06:30,07:35,False,00:00,241.08
AustrianAirlines,23-08-2024,Frankfurt,München,24-08-2024,00:55,07:15,08:10,False,00:00,189.0
AustrianAirlines,23-08-2024,Frankfurt,London,24-08-2024,01:40,21:30,22:10,False,00:00,276.65
AustrianAirlines,23-08-2024,Frankfurt,Palma de Mallorca,24-08-2024,02:10,04:50,07:00,False,00:00,315.98
AustrianAirlines,23-08-2024,Frankfurt,Istanbul,24-08-2024,03:00,09:05,13:05,False,00:00,243.65
AustrianAirlines,23-08-2024,Frankfurt,Dubai,24-08-2024,25:25,17:40,21:05,True,14:58,940.88
AustrianAirlines,23-08-2024,Frankfurt,New York,24-08-2024,11:10,15:00,20:10,True,01:25,1387.58
AustrianAirlines,23-08-2024,Frankfurt,Shanghai,24-08-2024,14:00,20:00,16:00,True,01:50,3503.06
AustrianAirlines,24-08-2024,Frankfurt,Berlin,25-08-2024,01:10,07:45,08:55,False,00:00,177.6
AustrianAirlines,24-08-2024,Frankfurt,Hamburg,25-08-2024,01:05,06:30,07:35,False,00:00,241.08
AustrianAirlines,24-08-2024,Frankfurt,München,25-08-2024,00:55,07:15,08:10,False,00:00,189.0
AustrianAirlines,24-08-2024,Frankfurt,London,25-08-2024,01:25,16:50,17:15,False,00:00,235.73
AustrianAirlines,24-08-2024,Frankfurt,Palma de Mallorca,25-08-2024,02:10,04:50,07:00,False,00:00,315.98
AustrianAirlines,24-08-2024,Frankfurt,Istanbul,25-08-2024,03:00,09:05,13:05,False,00:00,243.65
AustrianAirlines,24-08-2024,Frankfurt,Dubai,25-08-2024,06:30,14:05,22:35,False,00:00,997.5
AustrianAirlines,24-08-2024,Frankfurt,New York,25-08-2024,12:05,06:40,12:45,True,02:25,1600.63
AustrianAirlines,24-08-2024,Frankfurt,Shanghai,25-08-2024,12:15,15:00,09:15,False,00:00,1521.76
AustrianAirlines,25-08-2024,Frankfurt,Berlin,26-08-2024,01:10,11:45,12:55,False,00:00,333.6
