airline_name,crawling_date,departure_airport,destination_airport,date,travel_duration,departure_time,arrival_time,transit,transit_duration,price
AustrianAirlines,2024-08-09,FRA,SAW,10-08-2024,03:00,17:20,21:20,False,00:00,347.65
KLM,2024-08-09,FRA,BER,10-08-2024,03:30,12:30,13:45,True,01:00,1296.0
QatarAirways,2024-08-09,FRA,DXB,10-08-2024,12:55,20:30,11:25,True,05:40,527.0
QatarAirways,2024-08-09,FRA,SAW,10-08-2024,14:40,20:30,12:10,True,04:25,1.055
QatarAirways,2024-08-09,FRA,LHR,10-08-2024,17:45,20:30,13:15,True,04:35,1.272
QatarAirways,2024-08-09,FRA,HAM,10-08-2024,17:40,20:30,14:10,True,05:10,1.046
QatarAirways,2024-08-09,FRA,BER,10-08-2024,34:50,20:30,07:20,True,22:55,929.0
KLM,2024-08-09,FRA,HAM,10-08-2024,04:05,13:15,14:20,True,01:45,1295.0
KLM,2024-08-09,FRA,MUC,10-08-2024,06:45,15:35,17:00,True,04:05,789.0
KLM,2024-08-09,FRA,LHR,10-08-2024,10:10,11:45,20:55,True,07:30,548.0
KLM,2024-08-09,FRA,PMI,10-08-2024,09:25,17:10,19:40,True,05:40,288.0
AustrianAirlines,2024-08-09,FRA,DXB,10-08-2024,25:25,17:40,21:05,True,17:10,941.31
KLM,2024-08-09,FRA,SAW,10-08-2024,07:40,18:30,22:55,True,02:55,2060.0
KLM,2024-08-09,FRA,PVG,10-08-2024,23:05,18:30,22:35,True,07:30,3637.0
AustrianAirlines,2024-08-09,FRA,BER,10-08-2024,01:10,06:45,07:55,False,00:00,177.6
AustrianAirlines,2024-08-09,FRA,HAM,10-08-2024,01:05,06:30,07:35,False,00:00,241.08
AustrianAirlines,2024-08-09,FRA,MUC,10-08-2024,00:55,07:15,08:10,False,00:00,189.0
AustrianAirlines,2024-08-09,FRA,LHR,10-08-2024,01:40,21:30,22:10,False,00:00,276.65
AustrianAirlines,2024-08-09,FRA,PMI,10-08-2024,02:10,04:50,07:00,False,00:00,315.98
KLM,2024-08-09,FRA,JFK,10-08-2024,12:30,14:30,16:45,True,03:00,2993.0
AustrianAirlines,2024-08-10,FRA,LHR,11-08-2024,17:05,06:40,17:45,True,05:30,1713.9
AustrianAirlines,2024-08-10,FRA,MUC,11-08-2024,00:55,07:15,08:10,False,00:00,189.0
AustrianAirlines,2024-08-10,FRA,HAM,11-08-2024,01:05,06:30,07:35,False,00:00,241.08
AustrianAirlines,2024-08-10,FRA,BER,11-08-2024,01:10,07:45,08:55,False,00:00,237.6
AustrianAirlines,2024-08-10,FRA,PMI,11-08-2024,02:10,04:50,07:00,False,00:00,315.98
Lufthansa,2024-08-10,FRA,JFK,11-08-2024,08:30,11:10,13:40,False,00:00,1601.42
Lufthansa,2024-08-10,FRA,BER,11-08-2024,01:10,07:45,08:55,False,00:00,237.6
QatarAirways,2024-08-10,FRA,DXB,11-08-2024,11:45,20:30,10:15,True,04:30,638.0
QatarAirways,2024-08-10,FRA,SAW,11-08-2024,14:40,20:30,12:10,True,04:25,1.038
QatarAirways,2024-08-10,FRA,LHR,11-08-2024,17:45,20:30,13:15,True,04:35,1.272
QatarAirways,2024-08-10,FRA,HAM,11-08-2024,17:40,20:30,14:10,True,05:10,1.185
QatarAirways,2024-08-10,FRA,BER,11-08-2024,17:25,20:30,13:55,True,05:30,929.0
AustrianAirlines,2024-08-10,FRA,PVG,11-08-2024,12:15,15:00,09:15,False,00:00,1521.76
AustrianAirlines,2024-08-10,FRA,JFK,11-08-2024,08:30,11:10,13:40,False,00:00,1601.42
